#,nombre,Type,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,url_img,generation
699,Aurorus,Rock Ice,521,123,77,72,99,92,58,https://img.pokemondb.net/sprites/sword-shield/icon/aurorus.png,6
700,Sylveon,Fairy,525,95,65,65,110,130,60,https://img.pokemondb.net/sprites/sword-shield/icon/sylveon.png,6
701,Hawlucha,Fighting Flying,500,78,92,75,74,63,118,https://img.pokemondb.net/sprites/sword-shield/icon/hawlucha.png,6
702,Dedenne,Electric Fairy,431,67,58,57,81,67,101,https://img.pokemondb.net/sprites/sword-shield/icon/dedenne.png,6
703,Carbink,Rock Fairy,500,50,50,150,50,150,50,https://img.pokemondb.net/sprites/sword-shield/icon/carbink.png,6
704,Goomy,Dragon,300,45,50,35,55,75,40,https://img.pokemondb.net/sprites/sword-shield/icon/goomy.png,6
705,Sliggoo,Dragon,452,68,75,53,83,113,60,https://img.pokemondb.net/sprites/sword-shield/icon/sliggoo.png,6
706,Goodra,Dragon,600,90,100,70,110,150,80,https://img.pokemondb.net/sprites/sword-shield/icon/goodra.png,6
707,Klefki,Steel Fairy,470,57,80,91,80,87,75,https://img.pokemondb.net/sprites/sword-shield/icon/klefki.png,6
708,Phantump,Ghost Grass,309,43,70,48,50,60,38,https://img.pokemondb.net/sprites/sword-shield/icon/phantump.png,6
709,Trevenant,Ghost Grass,474,85,110,76,65,82,56,https://img.pokemondb.net/sprites/sword-shield/icon/trevenant.png,6
712,Bergmite,Ice,304,55,69,85,32,35,28,https://img.pokemondb.net/sprites/sword-shield/icon/bergmite.png,6
713,Avalugg,Ice,514,95,117,184,44,46,28,https://img.pokemondb.net/sprites/sword-shield/icon/avalugg.png,6
714,Noibat,Flying Dragon,245,40,30,35,45,40,55,https://img.pokemondb.net/sprites/sword-shield/icon/noibat.png,6
715,Noivern,Flying Dragon,535,85,70,80,97,80,123,https://img.pokemondb.net/sprites/sword-shield/icon/noivern.png,6
716,Xerneas,Fairy,680,126,131,95,131,98,99,https://img.pokemondb.net/sprites/sword-shield/icon/xerneas.png,6
717,Yveltal,Dark Flying,680,126,131,95,131,98,99,https://img.pokemondb.net/sprites/sword-shield/icon/yveltal.png,6
719,Diancie,Rock Fairy,600,50,100,150,100,150,50,https://img.pokemondb.net/sprites/sword-shield/icon/diancie.png,6
721,Volcanion,Fire Water,600,80,110,120,130,90,70,https://img.pokemondb.net/sprites/sword-shield/icon/volcanion.png,6
722,Rowlet,Grass Flying,320,68,55,55,50,50,42,https://img.pokemondb.net/sprites/sword-shield/icon/rowlet.png,6
723,Dartrix,Grass Flying,420,78,75,75,70,70,52,https://img.pokemondb.net/sprites/sword-shield/icon/dartrix.png,6
724,Decidueye,Grass Ghost,530,78,107,75,100,100,70,https://img.pokemondb.net/sprites/sword-shield/icon/decidueye.png,6
725,Litten,Fire,320,45,65,40,60,40,70,https://img.pokemondb.net/sprites/sword-shield/icon/litten.png,6
726,Torracat,Fire,420,65,85,50,80,50,90,https://img.pokemondb.net/sprites/sword-shield/icon/torracat.png,6
727,Incineroar,Fire Dark,530,95,115,90,80,90,60,https://img.pokemondb.net/sprites/sword-shield/icon/incineroar.png,6
728,Popplio,Water,320,50,54,54,66,56,40,https://img.pokemondb.net/sprites/sword-shield/icon/popplio.png,6
729,Brionne,Water,420,60,69,69,91,81,50,https://img.pokemondb.net/sprites/sword-shield/icon/brionne.png,6
730,Primarina,Water Fairy,530,80,74,74,126,116,60,https://img.pokemondb.net/sprites/sword-shield/icon/primarina.png,6
731,Pikipek,Normal Flying,265,35,75,30,30,30,65,https://img.pokemondb.net/sprites/sword-shield/icon/pikipek.png,6
732,Trumbeak,Normal Flying,355,55,85,50,40,50,75,https://img.pokemondb.net/sprites/sword-shield/icon/trumbeak.png,6
733,Toucannon,Normal Flying,485,80,120,75,75,75,60,https://img.pokemondb.net/sprites/sword-shield/icon/toucannon.png,6
734,Yungoos,Normal,253,48,70,30,30,30,45,https://img.pokemondb.net/sprites/sword-shield/icon/yungoos.png,6
735,Gumshoos,Normal,418,88,110,60,55,60,45,https://img.pokemondb.net/sprites/sword-shield/icon/gumshoos.png,6
736,Grubbin,Bug,300,47,62,45,55,45,46,https://img.pokemondb.net/sprites/sword-shield/icon/grubbin.png,6
737,Charjabug,Bug Electric,400,57,82,95,55,75,36,https://img.pokemondb.net/sprites/sword-shield/icon/charjabug.png,6
738,Vikavolt,Bug Electric,500,77,70,90,145,75,43,https://img.pokemondb.net/sprites/sword-shield/icon/vikavolt.png,6
739,Crabrawler,Fighting,338,47,82,57,42,47,63,https://img.pokemondb.net/sprites/sword-shield/icon/crabrawler.png,6
740,Crabominable,Fighting Ice,478,97,132,77,62,67,43,https://img.pokemondb.net/sprites/sword-shield/icon/crabominable.png,6
742,Cutiefly,Bug Fairy,304,40,45,40,55,40,84,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,6
743,Ribombee,Bug Fairy,464,60,55,60,95,70,124,https://img.pokemondb.net/sprites/sword-shield/icon/ribombee.png,6
744,Rockruff,Rock,280,45,65,40,30,40,60,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,6
747,Mareanie,Poison Water,305,50,53,62,43,52,45,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,6
748,Toxapex,Poison Water,495,50,63,152,53,142,35,https://img.pokemondb.net/sprites/sword-shield/icon/toxapex.png,6
749,Mudbray,Ground,385,70,100,70,45,55,45,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,6
750,Mudsdale,Ground,500,100,125,100,55,85,35,https://img.pokemondb.net/sprites/sword-shield/icon/mudsdale.png,7
751,Dewpider,Water Bug,269,38,40,52,40,72,27,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,7
752,Araquanid,Water Bug,454,68,70,92,50,132,42,https://img.pokemondb.net/sprites/sword-shield/icon/araquanid.png,7
753,Fomantis,Grass,250,40,55,35,50,35,35,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,7
754,Lurantis,Grass,480,70,105,90,80,90,45,https://img.pokemondb.net/sprites/sword-shield/icon/lurantis.png,7
755,Morelull,Grass Fairy,285,40,35,55,65,75,15,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,7
756,Shiinotic,Grass Fairy,405,60,45,80,90,100,30,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,7
757,Salandit,Poison Fire,320,48,44,40,71,40,77,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,7
758,Salazzle,Poison Fire,480,68,64,60,111,60,117,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,7
759,Stufful,Normal Fighting,340,70,75,50,45,50,50,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,7
760,Bewear,Normal Fighting,500,120,125,80,55,60,60,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,7
761,Bounsweet,Grass,210,42,30,38,30,38,32,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,7
762,Steenee,Grass,290,52,40,48,40,48,62,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,7
763,Tsareena,Grass,510,72,120,98,50,98,72,https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,7
764,Comfey,Fairy,485,51,52,90,82,110,100,https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,7
765,Oranguru,Normal Psychic,490,90,60,80,90,110,60,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,7
766,Passimian,Fighting,490,100,120,90,40,60,80,https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,7
767,Wimpod,Bug Water,230,25,35,40,20,30,80,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,7
768,Golisopod,Bug Water,530,75,125,140,60,90,40,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,7
769,Sandygast,Ghost Ground,320,55,55,80,70,45,15,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,7
770,Palossand,Ghost Ground,480,85,75,110,100,75,35,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,7
771,Pyukumuku,Water,410,55,60,130,30,130,5,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,7
772,Type: Null,Normal,534,95,95,95,95,95,59,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,7
773,Silvally,Normal,570,95,95,95,95,95,95,https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,7
775,Komala,Normal,480,65,115,65,75,95,65,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,7
776,Turtonator,Fire Dragon,485,60,78,135,91,85,36,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,7
777,Togedemaru,Electric Steel,435,65,98,63,40,73,96,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,7
778,Mimikyu,Ghost Fairy,476,55,90,80,50,105,96,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,7
779,Bruxish,Water Psychic,475,68,105,70,70,70,92,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,7
780,Drampa,Normal Dragon,485,78,60,85,135,91,36,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,7
781,Dhelmise,Ghost Grass,517,70,131,100,86,90,40,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,7
782,Jangmo-o,Dragon,300,45,55,65,45,45,45,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,7
783,Hakamo-o,Dragon Fighting,420,55,75,90,65,70,65,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,7
784,Kommo-o,Dragon Fighting,600,75,110,125,100,105,85,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,7
785,Tapu Koko,Electric Fairy,570,70,115,85,95,75,130,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,7
786,Tapu Lele,Psychic Fairy,570,70,85,75,130,115,95,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,7
787,Tapu Bulu,Grass Fairy,570,70,130,115,85,95,75,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,7
788,Tapu Fini,Water Fairy,570,70,75,115,95,130,85,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,7
789,Cosmog,Psychic,200,43,29,31,29,31,37,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,7
790,Cosmoem,Psychic,400,43,29,131,29,131,37,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,7
791,Solgaleo,Psychic Steel,680,137,137,107,113,89,97,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,7
792,Lunala,Psychic Ghost,680,137,113,89,137,107,97,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,7
793,Nihilego,Rock Poison,570,109,53,47,127,131,103,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,7
794,Buzzwole,Bug Fighting,570,107,139,139,53,53,79,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,7
795,Pheromosa,Bug Fighting,570,71,137,37,137,37,151,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,7
796,Xurkitree,Electric,570,83,89,71,173,71,83,https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,7
797,Celesteela,Steel Flying,570,97,101,103,107,101,61,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,7
798,Kartana,Grass Steel,570,59,181,131,59,31,109,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,7
799,Guzzlord,Dark Dragon,570,223,101,53,97,53,43,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,7
800,Necrozma,Psychic,600,97,107,101,127,89,79,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,7
801,Magearna,Steel Fairy,600,80,95,115,130,115,65,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,7
802,Marshadow,Fighting Ghost,600,90,125,80,90,90,125,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,7
803,Poipole,Poison,420,67,73,67,73,67,73,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,7
804,Naganadel,Poison Dragon,540,73,73,73,127,73,121,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,7
805,Stakataka,Rock Steel,570,61,131,211,53,101,13,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,7
806,Blacephalon,Fire Ghost,570,53,127,53,151,79,107,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,7
807,Zeraora,Electric,600,88,112,75,102,80,143,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,7
808,Meltan,Steel,300,46,65,65,55,35,34,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,7
809,Melmetal,Steel,600,135,143,143,80,65,34,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,7
810,Grookey,Grass,310,50,65,50,40,40,65,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,7
811,Thwackey,Grass,420,70,85,70,55,60,80,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,7
812,Rillaboom,Grass,530,100,125,90,60,70,85,https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,7
813,Scorbunny,Fire,310,50,71,40,40,40,69,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,7
814,Raboot,Fire,420,65,86,60,55,60,94,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,7
815,Cinderace,Fire,530,80,116,75,65,75,119,https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,7
816,Sobble,Water,310,50,40,40,70,40,70,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,7
817,Drizzile,Water,420,65,60,55,95,55,90,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,7
818,Inteleon,Water,530,70,85,65,125,65,120,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,7
819,Skwovet,Normal,275,70,55,55,35,35,25,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,7
820,Greedent,Normal,460,120,95,95,55,75,20,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,7
821,Rookidee,Flying,245,38,47,35,33,35,57,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,7
822,Corvisquire,Flying,365,68,67,55,43,55,77,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,7
823,Corviknight,Flying Steel,495,98,87,105,53,85,67,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,7
824,Blipbug,Bug,180,25,20,20,25,45,45,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,7
825,Dottler,Bug Psychic,335,50,35,80,50,90,30,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,7
826,Orbeetle,Bug Psychic,505,60,45,110,80,120,90,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,7
827,Nickit,Dark,245,40,28,28,47,52,50,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,7
828,Thievul,Dark,455,70,58,58,87,92,90,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,7
829,Gossifleur,Grass,250,40,40,60,40,60,10,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,7
830,Eldegoss,Grass,460,60,50,90,80,120,60,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,7
831,Wooloo,Normal,270,42,40,55,40,45,48,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,7
832,Dubwool,Normal,490,72,80,100,60,90,88,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,7
833,Chewtle,Water,284,50,64,50,38,38,44,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,7
834,Drednaw,Water Rock,485,90,115,90,48,68,74,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,7
835,Yamper,Electric,270,59,45,50,40,50,26,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,7
836,Boltund,Electric,490,69,90,60,90,60,121,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,7
837,Rolycoly,Rock,240,30,40,50,40,50,30,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,7
838,Carkol,Rock Fire,410,80,60,90,60,70,50,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,8
839,Coalossal,Rock Fire,510,110,80,120,80,90,30,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,8
840,Applin,Grass Dragon,260,40,40,80,40,40,20,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,8
841,Flapple,Grass Dragon,485,70,110,80,95,60,70,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,8
842,Appletun,Grass Dragon,485,110,85,80,100,80,30,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,8
843,Silicobra,Ground,315,52,57,75,35,50,46,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,8
844,Sandaconda,Ground,510,72,107,125,65,70,71,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,8
845,Cramorant,Flying Water,475,70,85,55,85,95,85,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,8
846,Arrokuda,Water,280,41,63,40,40,30,66,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,8
847,Barraskewda,Water,490,61,123,60,60,50,136,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,8
848,Toxel,Electric Poison,242,40,38,35,54,35,40,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,8
850,Sizzlipede,Fire Bug,305,50,65,45,50,50,45,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,8
851,Centiskorch,Fire Bug,525,100,115,65,90,90,65,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,8
852,Clobbopus,Fighting,310,50,68,60,50,50,32,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,8
853,Grapploct,Fighting,480,80,118,90,70,80,42,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,8
854,Sinistea,Ghost,308,40,45,45,74,54,50,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,8
855,Polteageist,Ghost,508,60,65,65,134,114,70,https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,8
856,Hatenna,Psychic,265,42,30,45,56,53,39,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,8
857,Hattrem,Psychic,370,57,40,65,86,73,49,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,8
858,Hatterene,Psychic Fairy,510,57,90,95,136,103,29,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,8
859,Impidimp,Dark Fairy,265,45,45,30,55,40,50,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,8
860,Morgrem,Dark Fairy,370,65,60,45,75,55,70,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,8
861,Grimmsnarl,Dark Fairy,510,95,120,65,95,75,60,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,8
862,Obstagoon,Dark Normal,520,93,90,101,60,81,95,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,8
863,Perrserker,Steel,440,70,110,100,50,60,50,https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,8
864,Cursola,Ghost,510,60,95,50,145,130,30,https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,8
865,Sirfetch'd,Fighting,507,62,135,95,68,82,65,https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,8
866,Mr. Rime,Ice Psychic,520,80,85,75,110,100,70,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,8
867,Runerigus,Ground Ghost,483,58,95,145,50,105,30,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,8
868,Milcery,Fairy,270,45,40,40,50,61,34,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,8
869,Alcremie,Fairy,495,65,60,75,110,121,64,https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,8
870,Falinks,Fighting,470,65,100,100,70,60,75,https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,8
871,Pincurchin,Electric,435,48,101,95,91,85,15,https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,8
872,Snom,Ice Bug,185,30,25,35,45,30,20,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,8
873,Frosmoth,Ice Bug,475,70,65,60,125,90,65,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,8
874,Stonjourner,Rock,470,100,125,135,20,20,70,https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,8
878,Cufant,Steel,330,72,80,49,40,49,40,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,8
879,Copperajah,Steel,500,122,130,69,80,69,30,https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,8
880,Dracozolt,Electric Dragon,505,90,100,90,80,70,75,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,8
881,Arctozolt,Electric Ice,505,90,100,90,90,80,55,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,8
882,Dracovish,Water Dragon,505,90,90,100,70,80,75,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,8
883,Arctovish,Water Ice,505,90,90,100,80,90,55,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,8
884,Duraludon,Steel Dragon,535,70,95,115,120,50,85,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,8
885,Dreepy,Dragon Ghost,270,28,60,30,40,30,82,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,8
886,Drakloak,Dragon Ghost,410,68,80,50,60,50,102,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,8
887,Dragapult,Dragon Ghost,600,88,120,75,100,75,142,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,8
890,Eternatus,Poison Dragon,690,140,85,95,145,95,130,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,8
891,Kubfu,Fighting,385,60,90,60,53,50,72,https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,8
893,Zarude,Dark Grass,600,105,120,105,70,95,105,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,8
894,Regieleki,Electric,580,80,100,50,100,50,200,https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,8
895,Regidrago,Dragon,580,200,100,50,100,50,80,https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,8
896,Glastrier,Ice,580,100,145,130,65,110,30,https://img.pokemondb.net/sprites/sword-shield/icon/glastrier.png,8
897,Spectrier,Ghost,580,100,65,60,145,80,130,https://img.pokemondb.net/sprites/sword-shield/icon/spectrier.png,8
898,Calyrex,Psychic Grass,500,100,80,80,80,80,80,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,8
899,Wyrdeer,Normal Psychic,525,103,105,72,105,75,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/wyrdeer.png,8
900,Kleavor,Bug Rock,500,70,130,95,45,75,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/kleavor.png,8
901,Ursaluna,Ground Normal,550,130,140,105,45,80,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/ursaluna.png,8
903,Sneasler,Poison Fighting,510,80,130,60,40,80,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasler.png,8
904,Overqwil,Dark Poison,510,85,115,95,65,65,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/overqwil.png,8
906,Sprigatito,Grass,310,40,61,54,45,45,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/sprigatito.png,9
907,Floragato,Grass,410,61,80,63,60,63,83,https://img.pokemondb.net/sprites/scarlet-violet/icon/floragato.png,9
908,Meowscarada,Grass Dark,530,76,110,70,81,70,123,https://img.pokemondb.net/sprites/scarlet-violet/icon/meowscarada.png,9
909,Fuecoco,Fire,310,67,45,59,63,40,36,https://img.pokemondb.net/sprites/scarlet-violet/icon/fuecoco.png,9
910,Crocalor,Fire,411,81,55,78,90,58,49,https://img.pokemondb.net/sprites/scarlet-violet/icon/crocalor.png,9
911,Skeledirge,Fire Ghost,530,104,75,100,110,75,66,https://img.pokemondb.net/sprites/scarlet-violet/icon/skeledirge.png,9
912,Quaxly,Water,310,55,65,45,50,45,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxly.png,9
913,Quaxwell,Water,410,70,85,65,65,60,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxwell.png,9
914,Quaquaval,Water Fighting,530,85,120,80,85,75,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaquaval.png,9
915,Lechonk,Normal,254,54,45,40,35,45,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/lechonk.png,9
917,Tarountula,Bug,210,35,41,45,29,40,20,https://img.pokemondb.net/sprites/scarlet-violet/icon/tarountula.png,9
918,Spidops,Bug,404,60,79,92,52,86,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/spidops.png,9
919,Nymble,Bug,210,33,46,40,21,25,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/nymble.png,9
920,Lokix,Bug Dark,450,71,102,78,52,55,92,https://img.pokemondb.net/sprites/scarlet-violet/icon/lokix.png,9
921,Pawmi,Electric,240,45,50,20,40,25,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmi.png,9
922,Pawmo,Electric Fighting,350,60,75,40,50,40,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmo.png,9
923,Pawmot,Electric Fighting,490,70,115,70,70,60,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmot.png,9
924,Tandemaus,Normal,305,50,50,45,40,45,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/tandemaus.png,9
926,Fidough,Fairy,312,37,55,70,30,55,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/fidough.png,9
927,Dachsbun,Fairy,477,57,80,115,50,80,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/dachsbun.png,9
928,Smoliv,Grass Normal,260,41,35,45,58,51,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/smoliv.png,9
929,Dolliv,Grass Normal,354,52,53,60,78,78,33,https://img.pokemondb.net/sprites/scarlet-violet/icon/dolliv.png,9
930,Arboliva,Grass Normal,510,78,69,90,125,109,39,https://img.pokemondb.net/sprites/scarlet-violet/icon/arboliva.png,9
932,Nacli,Rock,280,55,55,75,35,35,25,https://img.pokemondb.net/sprites/scarlet-violet/icon/nacli.png,9
933,Naclstack,Rock,355,60,60,100,35,65,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/naclstack.png,9
934,Garganacl,Rock,500,100,100,130,45,90,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/garganacl.png,9
935,Charcadet,Fire,255,40,50,40,50,40,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/charcadet.png,9
936,Armarouge,Fire Psychic,525,85,60,100,125,80,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/armarouge.png,9
937,Ceruledge,Fire Ghost,525,75,125,80,60,100,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/ceruledge.png,9
938,Tadbulb,Electric,272,61,31,41,59,35,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/tadbulb.png,9
939,Bellibolt,Electric,495,109,64,91,103,83,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/bellibolt.png,9
940,Wattrel,Electric Flying,280,40,40,35,55,40,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/wattrel.png,9
941,Kilowattrel,Electric Flying,490,70,70,60,105,60,125,https://img.pokemondb.net/sprites/scarlet-violet/icon/kilowattrel.png,9
